Image,BoundingBoxes,Labels
maksssksksss475.png,"[{""height"":27,""label"":""Face"",""left"":45,""top"":69,""width"":28},{""height"":29,""label"":""Face"",""left"":109,""top"":80,""width"":25},{""height"":36,""label"":""Face"",""left"":164,""top"":64,""width"":34},{""height"":31,""label"":""Face"",""left"":243,""top"":96,""width"":24},{""height"":46,""label"":""Face"",""left"":303,""top"":84,""width"":36},{""height"":38,""label"":""Face"",""left"":350,""top"":67,""width"":22}]","[""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Not Wearing Mask"", ""Wearing Mask Correctly""]"
maksssksksss476.png,"[{""height"":34,""label"":""Face"",""left"":353,""top"":17,""width"":28},{""height"":28,""label"":""Face"",""left"":210,""top"":40,""width"":28},{""height"":25,""label"":""Face"",""left"":17,""top"":72,""width"":24},{""height"":25,""label"":""Face"",""left"":105,""top"":61,""width"":24},{""height"":36,""label"":""Face"",""left"":94,""top"":116,""width"":24},{""height"":24,""label"":""Face"",""left"":286,""top"":52,""width"":23},{""height"":28,""label"":""Face"",""left"":116,""top"":110,""width"":27}]","[""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Not Wearing Mask"", ""Not Wearing Mask""]"
maksssksksss477.png,"[{""height"":18,""label"":""Face"",""left"":36,""top"":15,""width"":16},{""height"":18,""label"":""Face"",""left"":62,""top"":49,""width"":19},{""height"":21,""label"":""Face"",""left"":57,""top"":90,""width"":21},{""height"":19,""label"":""Face"",""left"":45,""top"":138,""width"":20},{""height"":18,""label"":""Face"",""left"":181,""top"":32,""width"":17},{""height"":18,""label"":""Face"",""left"":162,""top"":73,""width"":20},{""height"":18,""label"":""Face"",""left"":179,""top"":99,""width"":19},{""height"":21,""label"":""Face"",""left"":168,""top"":144,""width"":21},{""height"":17,""label"":""Face"",""left"":288,""top"":9,""width"":18},{""height"":17,""label"":""Face"",""left"":319,""top"":36,""width"":20},{""height"":14,""label"":""Face"",""left"":315,""top"":71,""width"":17},{""height"":19,""label"":""Face"",""left"":273,""top"":105,""width"":18},{""height"":11,""label"":""Face"",""left"":308,""top"":162,""width"":20}]","[""Not Wearing Mask"", ""Not Wearing Mask"", ""Not Wearing Mask"", ""Wearing Mask Correctly"", ""Not Wearing Mask"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Not Wearing Mask"", ""Not Wearing Mask"", ""Wearing Mask Correctly""]"
maksssksksss478.png,"[{""height"":141,""label"":""Face"",""left"":36,""top"":102,""width"":121},{""height"":116,""label"":""Face"",""left"":246,""top"":134,""width"":116}]","[""Wearing Mask Correctly"", ""Wearing Mask Correctly""]"
maksssksksss479.png,"[{""height"":146,""label"":""Face"",""left"":116,""top"":156,""width"":109}]","[""Wearing Mask Correctly""]"
maksssksksss48.png,"[{""height"":127,""label"":""Face"",""left"":85,""top"":152,""width"":105}]","[""Not Wearing Mask""]"
maksssksksss480.png,"[{""height"":152,""label"":""Face"",""left"":133,""top"":189,""width"":110}]","[""Wearing Mask Correctly""]"
maksssksksss481.png,"[{""height"":21,""label"":""Face"",""left"":13,""top"":87,""width"":22},{""height"":26,""label"":""Face"",""left"":39,""top"":92,""width"":26},{""height"":19,""label"":""Face"",""left"":98,""top"":98,""width"":19},{""height"":30,""label"":""Face"",""left"":208,""top"":67,""width"":27},{""height"":14,""label"":""Face"",""left"":160,""top"":88,""width"":12}]","[""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly""]"
maksssksksss482.png,"[{""height"":118,""label"":""Face"",""left"":40,""top"":246,""width"":95}]","[""Not Wearing Mask""]"
maksssksksss483.png,"[{""height"":40,""label"":""Face"",""left"":115,""top"":47,""width"":42},{""height"":40,""label"":""Face"",""left"":186,""top"":90,""width"":45},{""height"":42,""label"":""Face"",""left"":307,""top"":42,""width"":40},{""height"":17,""label"":""Face"",""left"":69,""top"":64,""width"":20}]","[""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Not Wearing Mask""]"
maksssksksss484.png,"[{""height"":63,""label"":""Face"",""left"":82,""top"":52,""width"":59}]","[""Wearing Mask Incorrectly""]"
maksssksksss485.png,"[{""height"":107,""label"":""Face"",""left"":142,""top"":280,""width"":83}]","[""Wearing Mask Correctly""]"
maksssksksss486.png,"[{""height"":3,""label"":""Face"",""left"":94,""top"":89,""width"":4},{""height"":6,""label"":""Face"",""left"":18,""top"":92,""width"":8},{""height"":7,""label"":""Face"",""left"":116,""top"":87,""width"":8},{""height"":22,""label"":""Face"",""left"":142,""top"":70,""width"":22},{""height"":19,""label"":""Face"",""left"":192,""top"":90,""width"":20},{""height"":13,""label"":""Face"",""left"":259,""top"":99,""width"":15},{""height"":7,""label"":""Face"",""left"":229,""top"":92,""width"":8},{""height"":6,""label"":""Face"",""left"":376,""top"":96,""width"":8}]","[""Wearing Mask Correctly"", ""Not Wearing Mask"", ""Not Wearing Mask"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Not Wearing Mask"", ""Wearing Mask Correctly""]"
maksssksksss487.png,"[{""height"":52,""label"":""Face"",""left"":2,""top"":104,""width"":45},{""height"":72,""label"":""Face"",""left"":51,""top"":61,""width"":70},{""height"":61,""label"":""Face"",""left"":159,""top"":79,""width"":59},{""height"":58,""label"":""Face"",""left"":215,""top"":81,""width"":55},{""height"":61,""label"":""Face"",""left"":288,""top"":58,""width"":61}]","[""Not Wearing Mask"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly""]"
maksssksksss488.png,"[{""height"":25,""label"":""Face"",""left"":188,""top"":51,""width"":23},{""height"":24,""label"":""Face"",""left"":41,""top"":54,""width"":23}]","[""Wearing Mask Correctly"", ""Wearing Mask Correctly""]"
maksssksksss489.png,"[{""height"":18,""label"":""Face"",""left"":46,""top"":37,""width"":20},{""height"":19,""label"":""Face"",""left"":129,""top"":51,""width"":29},{""height"":12,""label"":""Face"",""left"":192,""top"":52,""width"":11},{""height"":9,""label"":""Face"",""left"":272,""top"":47,""width"":9},{""height"":18,""label"":""Face"",""left"":290,""top"":46,""width"":27},{""height"":7,""label"":""Face"",""left"":330,""top"":47,""width"":7},{""height"":17,""label"":""Face"",""left"":342,""top"":41,""width"":21},{""height"":11,""label"":""Face"",""left"":373,""top"":41,""width"":14}]","[""Wearing Mask Correctly"", ""Not Wearing Mask"", ""Not Wearing Mask"", ""Wearing Mask Correctly"", ""Not Wearing Mask"", ""Not Wearing Mask"", ""Not Wearing Mask"", ""Not Wearing Mask""]"
maksssksksss49.png,"[{""height"":21,""label"":""Face"",""left"":352,""top"":102,""width"":18},{""height"":18,""label"":""Face"",""left"":272,""top"":33,""width"":17},{""height"":19,""label"":""Face"",""left"":188,""top"":124,""width"":18},{""height"":18,""label"":""Face"",""left"":20,""top"":54,""width"":21},{""height"":19,""label"":""Face"",""left"":123,""top"":68,""width"":18},{""height"":18,""label"":""Face"",""left"":157,""top"":45,""width"":16},{""height"":14,""label"":""Face"",""left"":95,""top"":211,""width"":18},{""height"":19,""label"":""Face"",""left"":225,""top"":181,""width"":15}]","[""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Not Wearing Mask"", ""Not Wearing Mask""]"
maksssksksss490.png,"[{""height"":131,""label"":""Face"",""left"":85,""top"":149,""width"":127}]","[""Wearing Mask Correctly""]"
maksssksksss491.png,"[{""height"":132,""label"":""Face"",""left"":125,""top"":132,""width"":95}]","[""Wearing Mask Correctly""]"
maksssksksss492.png,"[{""height"":124,""label"":""Face"",""left"":60,""top"":154,""width"":101}]","[""Wearing Mask Correctly""]"
maksssksksss493.png,"[{""height"":150,""label"":""Face"",""left"":62,""top"":165,""width"":120}]","[""Wearing Mask Correctly""]"
maksssksksss494.png,"[{""height"":78,""label"":""Face"",""left"":91,""top"":80,""width"":72}]","[""Wearing Mask Correctly""]"
maksssksksss495.png,"[{""height"":50,""label"":""Face"",""left"":1,""top"":47,""width"":25},{""height"":74,""label"":""Face"",""left"":77,""top"":24,""width"":57},{""height"":50,""label"":""Face"",""left"":99,""top"":174,""width"":69},{""height"":61,""label"":""Face"",""left"":170,""top"":64,""width"":54},{""height"":51,""label"":""Face"",""left"":224,""top"":70,""width"":43},{""height"":61,""label"":""Face"",""left"":274,""top"":61,""width"":56},{""height"":35,""label"":""Face"",""left"":291,""top"":189,""width"":65},{""height"":64,""label"":""Face"",""left"":329,""top"":117,""width"":59},{""height"":39,""label"":""Face"",""left"":351,""top"":53,""width"":38}]","[""Not Wearing Mask"", ""Wearing Mask Incorrectly"", ""Wearing Mask Correctly"", ""Not Wearing Mask"", ""Wearing Mask Correctly"", ""Not Wearing Mask"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Not Wearing Mask""]"
maksssksksss496.png,"[{""height"":110,""label"":""Face"",""left"":85,""top"":97,""width"":99}]","[""Wearing Mask Incorrectly""]"
maksssksksss497.png,"[{""height"":105,""label"":""Face"",""left"":111,""top"":226,""width"":83}]","[""Wearing Mask Correctly""]"
maksssksksss498.png,"[{""height"":21,""label"":""Face"",""left"":92,""top"":46,""width"":20},{""height"":13,""label"":""Face"",""left"":151,""top"":59,""width"":12},{""height"":14,""label"":""Face"",""left"":166,""top"":53,""width"":13},{""height"":10,""label"":""Face"",""left"":175,""top"":76,""width"":13},{""height"":17,""label"":""Face"",""left"":194,""top"":57,""width"":13},{""height"":11,""label"":""Face"",""left"":239,""top"":53,""width"":9},{""height"":17,""label"":""Face"",""left"":251,""top"":72,""width"":13},{""height"":20,""label"":""Face"",""left"":292,""top"":69,""width"":14},{""height"":21,""label"":""Face"",""left"":321,""top"":56,""width"":19},{""height"":23,""label"":""Face"",""left"":355,""top"":67,""width"":20},{""height"":9,""label"":""Face"",""left"":130,""top"":76,""width"":11}]","[""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Not Wearing Mask"", ""Not Wearing Mask"", ""Wearing Mask Incorrectly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Not Wearing Mask"", ""Wearing Mask Correctly"", ""Not Wearing Mask""]"
maksssksksss499.png,"[{""height"":38,""label"":""Face"",""left"":101,""top"":24,""width"":31},{""height"":33,""label"":""Face"",""left"":222,""top"":44,""width"":31}]","[""Not Wearing Mask"", ""Wearing Mask Correctly""]"
maksssksksss5.png,"[{""height"":42,""label"":""Face"",""left"":118,""top"":54,""width"":43},{""height"":36,""label"":""Face"",""left"":364,""top"":30,""width"":37},{""height"":38,""label"":""Face"",""left"":192,""top"":106,""width"":37},{""height"":44,""label"":""Face"",""left"":249,""top"":95,""width"":42}]","[""Wearing Mask Correctly"", ""Not Wearing Mask"", ""Not Wearing Mask"", ""Wearing Mask Correctly""]"
maksssksksss50.png,"[{""height"":31,""label"":""Face"",""left"":206,""top"":83,""width"":32},{""height"":31,""label"":""Face"",""left"":226,""top"":51,""width"":36}]","[""Wearing Mask Correctly"", ""Wearing Mask Correctly""]"
maksssksksss500.png,"[{""height"":138,""label"":""Face"",""left"":113,""top"":230,""width"":103}]","[""Wearing Mask Correctly""]"
maksssksksss501.png,"[{""height"":84,""label"":""Face"",""left"":1,""top"":41,""width"":42},{""height"":85,""label"":""Face"",""left"":48,""top"":39,""width"":70},{""height"":76,""label"":""Face"",""left"":162,""top"":47,""width"":59},{""height"":75,""label"":""Face"",""left"":242,""top"":30,""width"":56},{""height"":67,""label"":""Face"",""left"":301,""top"":51,""width"":50},{""height"":67,""label"":""Face"",""left"":357,""top"":65,""width"":44}]","[""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly""]"
maksssksksss502.png,"[{""height"":64,""label"":""Face"",""left"":55,""top"":72,""width"":60},{""height"":51,""label"":""Face"",""left"":112,""top"":85,""width"":43},{""height"":70,""label"":""Face"",""left"":181,""top"":56,""width"":62},{""height"":60,""label"":""Face"",""left"":347,""top"":107,""width"":51}]","[""Not Wearing Mask"", ""Wearing Mask Correctly"", ""Not Wearing Mask"", ""Wearing Mask Correctly""]"
maksssksksss503.png,"[{""height"":41,""label"":""Face"",""left"":196,""top"":141,""width"":44},{""height"":54,""label"":""Face"",""left"":245,""top"":68,""width"":49}]","[""Wearing Mask Correctly"", ""Wearing Mask Correctly""]"
maksssksksss504.png,"[{""height"":126,""label"":""Face"",""left"":31,""top"":170,""width"":104}]","[""Wearing Mask Correctly""]"
maksssksksss505.png,"[{""height"":111,""label"":""Face"",""left"":60,""top"":107,""width"":110}]","[""Wearing Mask Correctly""]"
maksssksksss506.png,"[{""height"":190,""label"":""Face"",""left"":79,""top"":79,""width"":193}]","[""Wearing Mask Correctly""]"
maksssksksss507.png,"[{""height"":120,""label"":""Face"",""left"":131,""top"":55,""width"":119}]","[""Wearing Mask Correctly""]"
maksssksksss508.png,"[{""height"":77,""label"":""Face"",""left"":69,""top"":96,""width"":77},{""height"":65,""label"":""Face"",""left"":196,""top"":38,""width"":58},{""height"":74,""label"":""Face"",""left"":253,""top"":90,""width"":66},{""height"":44,""label"":""Face"",""left"":326,""top"":77,""width"":37}]","[""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly""]"
maksssksksss509.png,"[{""height"":56,""label"":""Face"",""left"":151,""top"":1,""width"":91}]","[""Wearing Mask Correctly""]"
maksssksksss51.png,"[{""height"":127,""label"":""Face"",""left"":114,""top"":159,""width"":99}]","[""Not Wearing Mask""]"
maksssksksss510.png,"[{""height"":69,""label"":""Face"",""left"":27,""top"":32,""width"":66},{""height"":25,""label"":""Face"",""left"":165,""top"":86,""width"":24},{""height"":38,""label"":""Face"",""left"":231,""top"":89,""width"":28},{""height"":33,""label"":""Face"",""left"":288,""top"":90,""width"":41}]","[""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly""]"
maksssksksss511.png,"[{""height"":82,""label"":""Face"",""left"":152,""top"":100,""width"":89}]","[""Wearing Mask Correctly""]"
maksssksksss512.png,"[{""height"":23,""label"":""Face"",""left"":19,""top"":46,""width"":21},{""height"":21,""label"":""Face"",""left"":82,""top"":40,""width"":17},{""height"":38,""label"":""Face"",""left"":98,""top"":26,""width"":34},{""height"":29,""label"":""Face"",""left"":172,""top"":41,""width"":26},{""height"":18,""label"":""Face"",""left"":261,""top"":56,""width"":19},{""height"":34,""label"":""Face"",""left"":285,""top"":47,""width"":31},{""height"":26,""label"":""Face"",""left"":384,""top"":38,""width"":16}]","[""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly""]"
maksssksksss513.png,"[{""height"":38,""label"":""Face"",""left"":75,""top"":45,""width"":31},{""height"":29,""label"":""Face"",""left"":112,""top"":39,""width"":28},{""height"":31,""label"":""Face"",""left"":184,""top"":49,""width"":29}]","[""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly""]"
maksssksksss514.png,"[{""height"":21,""label"":""Face"",""left"":28,""top"":78,""width"":15},{""height"":17,""label"":""Face"",""left"":160,""top"":66,""width"":16},{""height"":19,""label"":""Face"",""left"":174,""top"":33,""width"":12},{""height"":19,""label"":""Face"",""left"":202,""top"":40,""width"":14},{""height"":17,""label"":""Face"",""left"":237,""top"":41,""width"":11},{""height"":22,""label"":""Face"",""left"":249,""top"":44,""width"":17},{""height"":16,""label"":""Face"",""left"":298,""top"":38,""width"":13},{""height"":19,""label"":""Face"",""left"":333,""top"":51,""width"":13},{""height"":16,""label"":""Face"",""left"":375,""top"":47,""width"":11},{""height"":20,""label"":""Face"",""left"":386,""top"":44,""width"":14}]","[""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Not Wearing Mask"", ""Wearing Mask Incorrectly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Incorrectly""]"
maksssksksss515.png,"[{""height"":132,""label"":""Face"",""left"":57,""top"":198,""width"":107}]","[""Wearing Mask Correctly""]"
maksssksksss516.png,"[{""height"":30,""label"":""Face"",""left"":89,""top"":81,""width"":22},{""height"":30,""label"":""Face"",""left"":128,""top"":62,""width"":30},{""height"":24,""label"":""Face"",""left"":158,""top"":58,""width"":20},{""height"":33,""label"":""Face"",""left"":192,""top"":50,""width"":29},{""height"":30,""label"":""Face"",""left"":254,""top"":78,""width"":30},{""height"":20,""label"":""Face"",""left"":327,""top"":61,""width"":19},{""height"":16,""label"":""Face"",""left"":35,""top"":64,""width"":16}]","[""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly""]"
